TransactionID,CustomerID,CustomerAge,CustomerGender,Occupation,CityTier,AccountBalance,TransactionAmount,TransactionType,MerchantCategory,TransactionHour,DeviceType,LoginAttempts,FailedTransactions,DaysSinceLastTransaction,AvgMonthlyTransactions,CreditScore,TransactionLocation,IPRiskScore,VPNUsed,MultipleDevicesUsed,IsFraud
TXN_139302,CUST_28139,34,Male,Salaried,Tier-1,119306.55,3712.78,Debit Card,Food,0,Desktop,1,0,48,2.54,634.0,Home City,23.26,Yes,No,No
TXN_115949,CUST_42630,61,Male,Student,Tier-1,252827.43,14694.03,Credit Card,Food,20,Android,1,1,11,34.72,675.0,Home City,36.39,No,No,No
TXN_102800,CUST_36761,42,Male,Self-Employed,Tier-2,229758.94,19606.7,Credit Card,Utilities,7,Tablet,2,1,50,7.76,774.0,Home City,13.26,No,No,Yes
TXN_103330,CUST_10963,64,Male,Business,Tier-1,45128.43,4014.88,Credit Card,Electronics,10,iPhone,2,0,0,29.35,661.0,Different City,15.9,No,Yes,No
TXN_116179,CUST_15898,44,Female,Self-Employed,Tier-2,203021.34,6439.5,Wallet,Gaming,10,Android,2,3,16,26.85,689.0,Home City,23.23,No,No,No
TXN_117832,CUST_85850,36,Female,Retired,Tier-1,209295.55,7516.22,RTGS,,0,iPhone,3,0,6,26.65,666.0,Home City,39.17,Yes,No,Yes
TXN_117677,CUST_70699,19,Male,Self-Employed,Tier-1,147929.76,12546.26,UPI,,7,Android,1,2,9,47.37,740.0,Home City,32.11,No,No,No
TXN_118529,CUST_24506,43,Male,Self-Employed,Tier-3,222014.46,7230.83,Credit Card,Electronics,0,Android,0,1,24,59.18,900.0,International,65.97,No,No,Yes
TXN_126238,CUST_5741,70,Male,Business,Tier-1,135175.12,8173.18,Credit Card,Luxury,0,Android,2,1,10,24.83,765.0,Home City,17.62,No,No,No
TXN_119751,CUST_1937,23,Female,Student,Tier-1,72177.61,13754.36,UPI,Electronics,16,iPhone,1,0,40,48.66,799.0,Home City,52.9,No,No,No
TXN_122478,CUST_2098,60,Male,Government,Tier-2,300415.45,3085.68,Wallet,Luxury,18,iPhone,0,1,29,1.0,783.0,Home City,42.41,No,No,No
TXN_110188,CUST_57063,68,Male,Student,Tier-2,5000.0,16247.02,Credit Card,Retail,15,Desktop,2,0,8,34.9,524.0,Different City,57.58,Yes,No,No
TXN_113143,CUST_13928,66,Female,Retired,Tier-3,205290.47,114.03,Wallet,Travel,0,Tablet,5,2,40,41.14,745.0,Home City,69.13,No,No,Yes
TXN_118528,CUST_79843,45,Female,Retired,Tier-3,102296.94,13249.34,Credit Card,Electronics,19,Android,1,0,42,48.51,807.0,Different City,75.13,Yes,No,No
TXN_119484,CUST_41371,37,Male,Business,Tier-2,386434.6,594.79,NEFT,Healthcare,0,Desktop,1,0,47,59.07,808.0,Different City,43.54,No,Yes,Yes
TXN_128992,CUST_4691,22,Male,Salaried,Tier-1,113129.38,548.27,Debit Card,Retail,21,Android,1,1,36,23.36,673.0,Home City,1.0,No,No,No
TXN_124018,CUST_34994,23,Female,Self-Employed,Tier-2,148019.55,1809.84,Debit Card,Food,11,Desktop,2,0,11,41.4,653.0,Home City,27.9,No,No,No
TXN_125238,CUST_50701,60,Female,Salaried,Tier-1,282118.75,28372.78,Debit Card,Travel,8,Desktop,0,1,1,29.24,733.0,Different City,35.11,No,Yes,No
TXN_139426,CUST_37342,20,Male,Government,Tier-2,102260.15,12527.51,Wallet,Food,16,Desktop,1,2,33,38.56,631.0,Different City,46.0,No,No,No
TXN_111644,CUST_66860,31,Female,Salaried,Tier-1,48651.34,9096.03,Wallet,Luxury,4,Tablet,1,0,7,41.46,615.0,Different City,15.28,No,No,No
TXN_126215,CUST_55746,56,Female,Student,Tier-3,181841.62,5347.53,Wallet,Electronics,20,iPhone,0,1,20,31.57,698.0,Different City,54.59,No,Yes,Yes
TXN_126715,CUST_90827,23,Male,Retired,Tier-1,65507.89,14489.39,RTGS,Food,8,Android,2,1,47,66.36,604.0,Home City,1.0,No,No,No
TXN_105243,CUST_90714,23,Male,Self-Employed,Tier-1,137897.67,1455.44,NEFT,Healthcare,4,Desktop,1,0,25,25.69,648.0,Home City,40.43,No,No,No
TXN_133167,CUST_40649,68,Female,Retired,Tier-1,201533.26,11161.01,NEFT,Food,21,Desktop,1,1,15,36.12,848.0,Home City,39.36,No,No,No
TXN_117829,CUST_3077,50,Male,Business,Tier-1,189121.18,1335.85,Credit Card,Utilities,12,Android,2,2,7,28.58,677.0,Home City,44.34,No,No,No
TXN_108331,CUST_65494,34,Female,Business,Tier-3,117467.6,14010.68,Credit Card,Healthcare,12,iPhone,2,0,15,11.95,751.0,Different City,30.2,No,No,No
TXN_112581,CUST_17414,69,Female,Business,Tier-2,251946.35,14591.76,Wallet,Travel,6,Desktop,2,1,19,10.23,719.0,Different City,23.68,No,No,Yes
TXN_123968,CUST_88152,42,Female,Student,Tier-2,243618.9,11939.61,Credit Card,Utilities,13,Tablet,2,1,13,58.0,789.0,Home City,31.01,No,No,No
TXN_100417,CUST_88538,46,Male,Salaried,Tier-3,38869.98,9221.52,Debit Card,Utilities,7,Desktop,0,0,32,18.16,731.0,Home City,31.18,No,Yes,No
TXN_130693,CUST_21096,60,Female,Retired,Tier-3,74784.69,42303.67,Debit Card,Gaming,5,Tablet,1,0,0,22.57,784.0,Home City,48.06,No,Yes,No
TXN_114720,CUST_41543,57,Female,Salaried,Tier-1,127664.55,236646.88,Wallet,Utilities,5,iPhone,0,3,50,24.66,688.0,Home City,30.73,No,No,No
TXN_128872,CUST_99122,63,Female,Government,Tier-1,229669.45,21425.41,Credit Card,Gaming,5,Desktop,2,1,5,30.35,900.0,International,50.48,Yes,No,Yes
TXN_139333,CUST_56190,58,Female,Salaried,Tier-2,66819.7,5073.42,credit card,Gaming,18,Tablet,6,2,33,44.7,762.0,Home City,24.18,No,Yes,No
TXN_137638,CUST_3444,38,Male,Self-Employed,Tier-1,172585.25,709.74,Debit Card,Electronics,3,Desktop,0,0,44,21.51,647.0,Different City,28.61,No,Yes,No
TXN_117227,CUST_13730,20,Male,Retired,Tier-1,102444.88,1845.07,Debit Card,Travel,3,Android,2,2,41,9.49,764.0,Home City,43.7,No,No,No
TXN_119522,CUST_45663,49,Female,Student,Tier-3,84777.39,47448.58,Credit Card,Food,8,iPhone,1,0,48,46.85,743.0,Home City,26.95,No,No,Yes
TXN_102052,CUST_70135,29,Female,Student,Tier-1,33284.94,9846.83,Debit Card,Travel,12,Desktop,2,1,12,30.71,731.0,Different City,37.16,No,No,No
TXN_116091,CUST_96362,57,Female,Self-Employed,Tier-3,321194.09,779.39,Wallet,Utilities,8,Desktop,0,1,1,38.94,647.0,Different City,40.39,No,No,Yes
TXN_113354,CUST_19695,18,Male,Government,Tier-2,109611.27,6343.9,UPI,Utilities,15,iPhone,2,0,11,53.32,694.0,Home City,3.17,No,Yes,Yes
TXN_139693,CUST_54708,21,Male,Self-Employed,Tier-2,111786.81,5955.65,Debit Card,Healthcare,1,Tablet,2,0,31,47.72,729.0,Home City,46.14,No,No,No
TXN_108234,CUST_36728,18,Male,Student,Tier-1,297134.06,819.51,Debit Card,Gaming,13,iPhone,1,1,11,2.35,542.0,Home City,1.0,No,No,Yes
TXN_126684,CUST_27254,52,Male,Student,Tier-1,237234.15,7075.04,credit card,Food,3,Android,5,2,9,32.83,630.0,Different City,25.91,No,No,Yes
TXN_119528,CUST_43183,31,Male,Retired,Tier-1,202318.84,16896.31,Wallet,Gaming,15,Android,1,1,5,43.71,675.0,International,44.36,No,No,No
TXN_118711,CUST_41254,62,Male,Government,Tier-3,324466.84,36772.32,RTGS,Travel,21,Android,2,1,2,42.71,672.0,Home City,13.04,No,Yes,No
TXN_130574,CUST_18550,27,Male,Self-Employed,Tier-2,138479.87,29886.64,credit card,Food,13,Android,4,1,17,48.21,593.0,Home City,16.22,No,No,No
TXN_130467,CUST_55104,59,Female,Salaried,Tier-3,99345.54,31774.69,UPI,Food,16,iPhone,0,1,1,32.95,785.0,Different City,26.42,No,No,No
TXN_133905,CUST_40052,68,Female,Business,Tier-2,262527.82,35077.5,Debit Card,,20,Desktop,3,0,20,39.43,879.0,International,48.83,No,No,Yes
TXN_124579,CUST_22396,20,Female,Self-Employed,Tier-1,52970.12,11632.03,Wallet,Gaming,7,iPhone,4,0,57,31.79,726.0,International,28.97,No,No,No
TXN_127659,CUST_71049,28,Female,Self-Employed,Tier-1,383720.23,696.19,UPI,Utilities,21,Tablet,0,1,35,54.06,647.0,Home City,27.86,No,No,No
TXN_137418,CUST_32701,54,Male,Self-Employed,Tier-2,11256.74,907.05,Wallet,Retail,14,Desktop,1,2,4,31.97,773.0,Home City,64.4,No,No,No
TXN_121894,CUST_65638,64,Male,Student,Tier-1,49407.9,14520.22,Credit Card,Gaming,5,iPhone,3,2,35,64.85,729.0,Home City,36.58,No,Yes,Yes
TXN_105683,CUST_94961,59,Female,Student,Tier-3,88180.38,8429.78,Credit Card,Food,10,Tablet,1,0,2,41.71,659.0,Home City,56.81,No,No,No
TXN_114955,CUST_68045,71,Female,Government,Tier-2,5000.0,1660.96,Debit Card,Luxury,15,iPhone,0,1,27,45.83,746.0,Different City,27.71,No,No,No
TXN_102305,CUST_70397,33,Female,Student,Tier-1,219833.34,33830.13,Credit Card,Luxury,23,Desktop,2,2,52,18.45,845.0,Home City,3.16,No,No,No
TXN_115116,CUST_5356,72,Female,Retired,Tier-1,80230.81,,NEFT,Gaming,9,Android,2,0,23,38.89,726.0,International,43.87,Yes,No,No
TXN_115868,CUST_12627,53,Female,Business,Tier-1,240180.44,9086.86,UPI,Gaming,4,iPhone,3,0,28,43.48,803.0,International,29.81,No,No,Yes
TXN_122802,CUST_57904,53,Female,Self-Employed,Tier-2,131597.35,,Wallet,Travel,10,Tablet,1,0,39,34.72,729.0,Home City,60.93,Yes,No,No
TXN_103805,CUST_52472,47,Female,Salaried,Tier-1,166168.25,20077.45,RTGS,Healthcare,2,Desktop,2,0,19,15.3,727.0,Home City,74.86,No,No,No
TXN_131623,CUST_46187,39,Male,Business,Tier-1,280215.15,,NEFT,Travel,15,Tablet,2,0,38,51.34,677.0,Home City,22.52,No,Yes,No
TXN_115361,CUST_78101,72,Female,Government,Tier-1,263610.06,1734.14,Credit Card,Gaming,15,Tablet,1,0,14,23.72,769.0,Different City,41.73,No,No,No
TXN_137326,CUST_41441,19,Female,Government,Tier-1,78568.55,23388.11,NEFT,Food,19,iPhone,0,1,55,58.55,601.0,Home City,45.38,No,No,No
TXN_101596,CUST_94375,40,Female,Government,Tier-1,46404.44,598.84,UPI,Food,23,Android,2,0,7,42.97,564.0,Different City,8.82,No,No,No
TXN_115546,CUST_5083,73,Male,Business,Tier-1,122362.36,14173.42,Wallet,Travel,1,iPhone,0,0,55,40.08,681.0,Home City,8.51,Yes,No,No
TXN_125556,CUST_16147,66,Female,Business,Tier-3,132053.9,8620.82,Wallet,Gaming,13,Desktop,0,0,46,43.47,630.0,Home City,58.3,No,No,No
TXN_119719,CUST_6556,20,Female,Government,Tier-3,92258.15,16065.28,NEFT,Luxury,11,Android,2,2,12,42.01,605.0,Home City,49.45,No,No,No
TXN_108750,CUST_25241,36,Female,Student,Tier-1,175062.77,6178.91,NEFT,Healthcare,20,Tablet,2,1,25,23.83,627.0,Different City,45.8,No,No,No
TXN_102807,CUST_85972,59,Male,Business,Tier-2,166721.45,25592.72,NEFT,Utilities,14,iPhone,0,0,41,54.01,770.0,Home City,23.25,Yes,No,No
TXN_108791,CUST_23972,58,Female,Government,Tier-2,57774.02,18198.13,Debit Card,Travel,5,Android,2,0,36,40.23,700.0,Home City,28.62,No,No,Yes
TXN_103017,CUST_31715,49,Female,Self-Employed,Tier-3,154583.56,859.4,Debit Card,Electronics,2,iPhone,2,1,31,4.44,699.0,Home City,22.57,No,No,No
TXN_105125,CUST_87725,44,Male,Government,Tier-2,116612.12,2411.53,Debit Card,Electronics,16,Desktop,0,1,55,24.93,769.0,Home City,18.88,No,Yes,No
TXN_137496,CUST_96349,49,Male,Student,Tier-3,228114.4,3960.87,RTGS,Food,4,iPhone,2,0,47,24.02,667.0,Home City,13.08,No,No,No
TXN_116158,CUST_93912,40,Female,Student,Tier-2,127407.69,35330.55,RTGS,Electronics,19,iPhone,0,1,45,59.35,645.0,Home City,21.66,No,No,No
TXN_128327,CUST_12014,66,Female,Business,Tier-1,163042.87,10184.53,UPI,Food,13,Android,0,0,16,5.65,,Home City,34.38,No,No,No
TXN_107310,CUST_25134,68,Female,Salaried,Tier-1,95218.89,25517.77,RTGS,,11,Desktop,2,1,34,46.04,747.0,Home City,53.96,No,No,Yes
TXN_115376,CUST_27965,27,Female,Salaried,Tier-3,369557.67,1678.01,NEFT,Travel,5,Android,3,0,32,67.39,777.0,Home City,31.56,No,No,Yes
TXN_119028,CUST_41225,72,Female,Business,Tier-2,97545.29,3016.1,RTGS,Retail,1,Desktop,3,0,22,3.59,731.0,Home City,33.63,No,Yes,Yes
TXN_135443,CUST_58138,34,Female,Student,Tier-3,185853.3,6149.14,Wallet,Retail,5,iPhone,0,2,2,52.93,826.0,Home City,63.35,No,Yes,Yes
TXN_138657,CUST_7530,59,Female,Business,Tier-3,163550.69,6570.93,Debit Card,Healthcare,0,Tablet,0,3,32,12.51,773.0,Different City,41.29,No,Yes,Yes
TXN_126229,CUST_48454,62,Male,Retired,Tier-1,197434.83,153.72,UPI,Luxury,21,Android,1,1,13,32.69,684.0,Different City,49.11,No,No,No
TXN_119271,CUST_45713,31,Male,Student,Tier-1,143833.54,100.0,Wallet,Travel,18,Desktop,1,0,36,51.9,729.0,Different City,44.62,No,No,No
TXN_128886,CUST_14848,65,Female,Business,Tier-3,166356.99,10290.13,Debit Card,Luxury,11,Android,1,1,41,41.59,678.0,Home City,32.91,No,No,No
TXN_121622,CUST_1525,24,Female,Business,Tier-1,195564.9,12168.98,NEFT,Retail,6,Desktop,3,0,24,54.8,735.0,Home City,34.73,No,No,No
TXN_120234,CUST_98039,37,Female,Retired,Tier-2,175289.81,12432.92,NEFT,Food,0,Android,1,1,5,42.16,598.0,Home City,18.46,No,No,No
TXN_129697,CUST_47698,51,Female,Business,Tier-3,199486.97,1242.59,Credit Card,Healthcare,22,Desktop,1,2,19,72.87,580.0,Home City,72.88,Yes,No,No
TXN_132753,CUST_49506,62,Male,Business,Tier-1,174564.63,19362.41,Credit Card,Food,19,Desktop,2,0,20,21.37,695.0,Home City,41.2,No,No,No
TXN_129355,CUST_27416,37,Male,Government,Tier-2,178266.7,1590.4,Credit Card,Luxury,9,iPhone,0,2,10,1.0,807.0,Home City,1.0,No,No,No
TXN_125762,CUST_9619,54,Male,Retired,Tier-2,337022.63,11120.33,RTGS,Gaming,5,Desktop,2,1,57,27.67,543.0,Different City,15.74,No,No,Yes
TXN_112176,CUST_15449,56,Female,Self-Employed,Tier-3,164180.25,32965.08,UPI,Retail,11,Android,1,1,58,42.98,845.0,Different City,32.99,Yes,No,Yes
TXN_100437,CUST_84130,63,Male,Government,Tier-2,81871.39,15579.46,NEFT,Healthcare,8,Android,2,0,42,13.11,710.0,Home City,25.66,No,No,Yes
TXN_122309,CUST_85900,62,Female,Government,Tier-3,128921.38,16789.14,RTGS,Food,8,iPhone,1,1,32,12.23,723.0,Home City,49.31,No,No,No
TXN_138533,CUST_87616,50,Male,Retired,Tier-1,198442.83,22185.04,UPI,Travel,4,Tablet,2,0,21,34.8,692.0,Different City,1.0,No,No,No
TXN_103089,CUST_59954,71,Female,Self-Employed,Tier-1,5000.0,8068.21,Wallet,Utilities,14,iPhone,2,0,12,43.28,897.0,Home City,47.81,No,Yes,No
TXN_102158,CUST_72313,36,Male,Government,Tier-2,8894.29,30034.2,Credit Card,Retail,18,iPhone,1,0,52,45.77,709.0,Home City,34.96,No,No,No
TXN_109521,CUST_9585,29,Female,Government,Tier-2,78131.08,26496.66,UPI,Retail,4,Desktop,2,1,29,43.6,761.0,Home City,12.51,No,Yes,No
TXN_128182,CUST_99319,71,Male,Business,Tier-3,325444.07,15556.97,Wallet,Luxury,4,Android,1,1,15,39.28,696.0,International,32.59,No,No,No
TXN_119613,CUST_61940,23,Male,Salaried,Tier-2,184385.12,18899.97,NEFT,Travel,10,iPhone,0,1,31,42.14,636.0,Different City,12.55,No,No,No
TXN_101849,CUST_96339,30,Male,Self-Employed,Tier-2,280726.44,5525.34,Wallet,Luxury,13,iPhone,0,0,58,37.03,700.0,Home City,12.87,No,No,No
TXN_113240,CUST_85202,28,Male,Government,Tier-1,156742.73,3766.42,Credit Card,Travel,23,Tablet,2,1,54,32.59,724.0,Home City,62.68,No,No,No
TXN_132403,CUST_63134,57,Male,Self-Employed,Tier-1,40412.64,6562.49,RTGS,Food,21,Tablet,3,0,18,13.76,777.0,Home City,52.02,No,No,No
TXN_121736,CUST_59598,67,Female,Self-Employed,Tier-1,182191.35,8962.26,Wallet,Food,3,iPhone,1,0,20,27.55,789.0,Home City,31.21,No,No,No
TXN_100831,CUST_78607,29,Female,Government,Tier-2,104507.8,2316.05,Debit Card,Luxury,19,Tablet,1,2,3,47.84,798.0,Home City,69.09,No,No,Yes
TXN_126274,CUST_97841,48,Male,Business,Tier-1,161682.76,10494.92,Wallet,Utilities,9,Desktop,2,0,38,51.02,758.0,International,11.03,No,No,No
TXN_111442,CUST_69002,33,Female,Student,Tier-2,117129.3,,NEFT,Gaming,1,iPhone,0,0,35,43.05,776.0,Home City,1.0,No,No,No
TXN_139999,CUST_36113,40,Female,Student,Tier-1,194741.66,20859.79,NEFT,Luxury,2,Tablet,1,1,13,23.34,737.0,Home City,63.83,No,No,No
TXN_108301,CUST_62204,51,Female,Business,Tier-3,215833.82,486.33,RTGS,Travel,12,Android,4,0,52,38.3,756.0,Home City,33.42,No,No,No
TXN_124425,CUST_74849,54,Female,Self-Employed,Tier-1,120119.86,2444.67,Debit Card,Gaming,9,Tablet,2,0,57,44.32,642.0,International,1.0,No,No,No
TXN_135946,CUST_80482,19,Male,Self-Employed,Tier-2,58918.21,6917.05,Credit Card,Utilities,10,Desktop,0,0,26,48.42,768.0,Home City,44.36,No,No,No
TXN_120962,CUST_96872,54,Male,Business,Tier-1,247925.69,3117.98,Debit Card,Retail,23,Desktop,2,0,32,47.16,787.0,Home City,87.53,No,No,No
TXN_102926,CUST_74242,67,Male,Business,Tier-1,209941.9,610.67,RTGS,,21,iPhone,1,1,8,22.3,741.0,Different City,56.06,No,No,No
TXN_123674,CUST_60921,65,Male,Retired,Tier-3,90670.4,29944.07,RTGS,Utilities,9,Desktop,3,2,46,26.49,694.0,International,45.47,No,No,Yes
TXN_100482,CUST_14473,19,Male,Government,Tier-2,239973.04,30313.63,RTGS,Travel,6,iPhone,2,1,13,2.14,623.0,Home City,25.11,No,No,Yes
TXN_118429,CUST_91858,57,Male,Salaried,Tier-2,174962.49,8710.29,Wallet,Retail,2,Desktop,0,2,44,29.56,755.0,Home City,23.38,No,No,No
TXN_132269,CUST_81809,47,Male,Self-Employed,Tier-1,5000.0,17693.79,UPI,Gaming,9,Tablet,2,1,41,44.72,793.0,Home City,27.32,No,No,Yes
TXN_106170,CUST_92364,28,Male,Self-Employed,Tier-2,166538.9,7699.28,NEFT,Retail,0,Tablet,2,1,13,35.35,850.0,Different City,44.45,Yes,No,No
TXN_121057,CUST_92407,18,Female,Salaried,Tier-1,212524.15,10088.55,NEFT,Utilities,17,iPhone,4,1,29,52.65,719.0,Home City,34.27,Yes,Yes,Yes
TXN_120709,CUST_50996,41,Female,Self-Employed,Tier-2,173900.59,7843.28,RTGS,Healthcare,2,Desktop,2,0,49,23.45,738.0,Home City,14.57,No,No,No
TXN_114083,CUST_21767,49,Female,Retired,tier-1,147632.45,5568.42,UPI,Healthcare,12,Android,1,3,1,15.98,692.0,Home City,41.28,No,No,No
TXN_100922,CUST_30045,31,Female,Self-Employed,Tier-1,113204.94,5545.4,Wallet,Luxury,15,Tablet,2,0,3,39.22,900.0,Home City,39.47,No,Yes,Yes
TXN_110387,CUST_48219,32,Male,Salaried,Tier-2,108163.05,31614.34,Wallet,Electronics,20,iPhone,4,1,7,19.94,732.0,Home City,43.79,No,No,No
TXN_125443,CUST_37059,44,Male,Self-Employed,Tier-2,5000.0,8929.02,Credit Card,Luxury,7,Tablet,1,0,15,30.35,759.0,Home City,41.41,No,No,No
TXN_101093,CUST_65722,64,Female,Salaried,Tier-1,260431.02,11856.08,Wallet,Healthcare,22,Android,0,2,19,20.85,566.0,Different City,49.7,No,No,Yes
TXN_121316,CUST_6167,44,Male,Student,Tier-2,248024.27,11626.31,RTGS,Healthcare,10,Tablet,1,0,36,36.45,713.0,Home City,1.0,No,Yes,No
TXN_100254,CUST_44309,18,Female,Self-Employed,Tier-2,192541.95,257.15,NEFT,Luxury,13,Android,0,2,26,43.81,705.0,Home City,36.1,Yes,No,Yes
TXN_127873,CUST_60621,25,Male,Salaried,Tier-2,225073.09,37872.87,NEFT,Travel,18,Android,0,1,56,36.56,637.0,Different City,56.57,No,No,No
TXN_116160,CUST_68427,33,Female,Government,Tier-1,143464.18,22074.84,NEFT,Travel,15,Android,0,1,32,60.02,701.0,Home City,41.22,No,No,Yes
TXN_130429,CUST_17441,54,Female,Retired,Tier-2,89849.4,10938.81,UPI,Luxury,13,iPhone,3,0,0,22.58,677.0,Home City,52.32,No,No,No
TXN_120867,CUST_86075,38,Female,Government,Tier-3,130179.21,360.94,NEFT,Gaming,6,Android,1,0,40,25.76,807.0,Home City,26.64,Yes,No,No
TXN_104149,CUST_89254,27,Female,Student,Tier-3,142407.05,1328.81,NEFT,Food,17,iPhone,1,0,47,46.98,873.0,Home City,37.82,No,No,No
TXN_104566,CUST_10830,27,Male,Government,Tier-2,208843.16,2243.75,Credit Card,Electronics,6,Tablet,1,2,5,44.68,900.0,Home City,34.96,No,No,No
TXN_139151,CUST_94358,62,Male,Retired,Tier-1,104092.62,7105.37,UPI,Healthcare,22,Android,1,0,53,45.44,674.0,Home City,47.08,No,Yes,No
TXN_108137,CUST_7765,19,Male,Self-Employed,Tier-2,29443.61,3306.6,Debit Card,Food,22,Desktop,2,0,11,51.16,,Home City,,No,No,Yes
TXN_102650,CUST_55127,43,Female,Business,Tier-3,46774.85,27823.21,Wallet,Retail,14,Tablet,2,0,40,60.28,700.0,Different City,38.54,No,No,No
TXN_111910,CUST_97719,73,Male,Business,Tier-1,193490.25,16667.19,Debit Card,Retail,2,Desktop,3,0,54,1.38,,International,17.25,No,No,No
TXN_114269,CUST_5424,46,Male,Self-Employed,Tier-2,71388.06,9785.97,NEFT,Gaming,1,Desktop,1,1,4,41.88,739.0,Home City,12.58,No,Yes,No
TXN_129611,CUST_74181,55,Male,Student,Tier-2,315027.66,8365.86,RTGS,Luxury,11,Desktop,2,0,7,35.64,736.0,Home City,18.93,Yes,No,No
TXN_119753,CUST_92989,32,Male,Government,Tier-1,252452.34,20579.85,Wallet,Food,13,iPhone,1,2,14,34.44,785.0,International,19.77,No,No,Yes
TXN_139110,CUST_70099,50,Male,Salaried,Tier-1,91557.94,12688.57,UPI,Luxury,15,Desktop,3,1,49,37.37,731.0,Home City,29.13,No,No,Yes
TXN_137621,CUST_39342,43,Female,Student,Tier-2,5000.0,8156.81,Credit Card,Utilities,9,Android,0,3,56,12.06,715.0,Different City,47.04,No,No,No
TXN_123118,CUST_52558,52,Male,Student,Tier-2,273071.45,13837.67,Debit Card,Electronics,17,iPhone,0,1,1,41.04,820.0,Home City,11.18,No,No,Yes
TXN_130481,CUST_25401,20,Male,Salaried,Tier-2,225817.48,27476.67,Credit Card,Retail,12,Tablet,1,3,47,2.22,665.0,Home City,15.18,No,No,No
TXN_128148,CUST_85547,51,Female,Business,Tier-1,84010.97,42646.93,UPI,Luxury,21,Android,1,1,28,24.13,817.0,Home City,33.72,No,Yes,No
TXN_119366,CUST_9229,36,Female,Retired,Tier-2,79249.72,1961.58,Debit Card,Electronics,17,Android,1,1,7,20.51,,International,13.45,No,No,Yes
TXN_126277,CUST_73719,63,Male,Retired,Tier-1,378338.59,3998.24,RTGS,Electronics,14,Tablet,2,0,5,42.27,719.0,Home City,35.26,No,No,No
TXN_136056,CUST_17357,29,Female,Retired,Tier-1,159882.16,2424.63,UPI,,23,iPhone,2,0,19,15.21,660.0,Home City,29.08,No,No,Yes
TXN_115542,CUST_50114,27,Male,Salaried,Tier-2,126774.17,14943.22,NEFT,Utilities,12,iPhone,2,2,24,38.05,565.0,Home City,44.78,No,Yes,No
TXN_114672,CUST_44743,58,Male,Retired,Tier-3,167800.0,9330.01,Wallet,Food,15,Desktop,1,0,52,19.9,828.0,Home City,,Yes,No,No
TXN_107703,CUST_50183,59,Female,Salaried,Tier-1,188919.62,11301.52,Debit Card,Retail,22,Desktop,1,1,50,26.5,762.0,Different City,22.34,No,No,Yes
TXN_119480,CUST_29364,45,Female,Student,Tier-3,114813.85,5446.93,Wallet,Retail,16,Tablet,3,1,42,30.35,754.0,Different City,39.41,No,No,No
TXN_134551,CUST_33279,58,Male,Business,Tier-3,298534.1,15705.79,UPI,Utilities,7,iPhone,0,1,0,48.28,735.0,Different City,51.49,No,No,No
TXN_114274,CUST_39466,51,Male,Self-Employed,Tier-2,279958.36,2607.43,Debit Card,Healthcare,19,iPhone,0,1,47,18.75,736.0,Home City,,No,No,No
TXN_132299,CUST_48968,67,Female,Self-Employed,Tier-1,5000.0,2984.1,Wallet,Gaming,10,Android,0,2,11,46.98,708.0,Home City,10.08,No,No,No
TXN_105422,CUST_79714,43,Female,Government,Tier-2,50345.02,3942.76,NEFT,Retail,14,iPhone,1,0,52,29.23,775.0,Home City,70.96,No,No,No
TXN_126977,CUST_42252,34,Male,Business,Tier-1,165185.28,100.0,Wallet,Gaming,3,Android,5,1,0,25.52,718.0,Home City,31.75,Yes,No,Yes
TXN_135988,CUST_23530,38,Male,Salaried,Tier-3,132557.12,8997.45,NEFT,Retail,5,Android,2,2,28,32.49,651.0,Home City,46.63,No,No,Yes
TXN_137815,CUST_32382,53,Female,Student,Tier-2,158985.08,9585.73,Credit Card,Utilities,5,iPhone,3,3,1,38.71,557.0,Home City,38.76,No,No,Yes
TXN_125517,CUST_61604,32,Male,Government,Tier-3,44374.45,2206.29,Credit Card,Electronics,9,Desktop,1,0,25,48.25,735.0,Home City,41.35,No,Yes,No
TXN_106577,CUST_59306,73,Female,Self-Employed,Tier-1,321647.66,14894.15,Credit Card,Utilities,13,Android,2,1,36,34.39,689.0,Home City,37.49,No,No,No
TXN_120937,CUST_43800,33,Male,Business,Tier-2,206376.67,9864.95,Debit Card,Food,20,Desktop,2,2,32,47.37,693.0,Home City,47.39,No,No,No
TXN_108840,CUST_91862,63,Male,Business,Tier-2,200638.82,,UPI,Utilities,4,Desktop,2,0,32,40.92,617.0,Home City,15.82,No,No,No
TXN_117922,CUST_88612,71,Male,Government,Tier-1,218785.91,413.38,UPI,Luxury,5,iPhone,0,1,7,44.18,756.0,International,47.43,No,No,No
TXN_122393,CUST_32646,73,Male,Salaried,Tier-3,83026.56,5648.73,Wallet,Healthcare,4,Android,4,0,58,47.5,753.0,Home City,31.41,No,No,No
TXN_124296,CUST_99291,62,Male,Business,Tier-1,251524.62,17279.6,NEFT,Electronics,11,Desktop,0,1,49,68.82,739.0,Home City,69.31,No,No,No
TXN_139295,CUST_8820,37,Male,Retired,Tier-2,181219.58,14994.81,Credit Card,Healthcare,16,Tablet,4,1,10,54.33,647.0,Home City,23.95,No,No,No
TXN_123693,CUST_81584,68,Female,Student,Tier-2,129948.62,5646.82,Wallet,Luxury,2,Android,0,0,14,48.71,662.0,Different City,31.08,No,No,No
