income,credit_limit,txn_frequency,spend
40832.654285193195,20095.419141592272,26,47420.720332635436
29287.78071023892,26127.647956414337,19,56964.311082312626
58072.81731636104,19508.105177291687,33,57347.58507839902
40211.65166717814,14951.24023367859,16,44459.32948112037
45987.67603293896,18468.870197840657,20,50411.75424675856
46326.1998745886,26093.622083825467,18,58836.33377780872
66671.85606125554,15206.277501086843,16,45541.642360468155
44783.144792117295,10511.699004593314,22,32643.98342835719
43850.42510586549,17107.00266745412,11,41249.34136077449
36318.2047357853,22265.878720968976,17,43097.22210778667
38629.42973385556,25867.545482698784,31,54645.76648819333
63752.1517013174,21054.2165485023,18,56191.26416738367
50112.22279434021,18171.480059590765,28,40329.97405135796
47074.602776386804,12892.166162228428,24,29644.536519692912
30137.40801373963,17344.009675271423,17,27879.053251191057
34488.51109235746,10506.920054460485,20,23323.34765929917
58041.56719819272,25401.80441169237,25,58959.7152873167
46750.842164437985,14643.746170539744,26,40401.898327926705
46737.92030698655,16095.24254643804,22,37877.33062013398
55350.319788480214,13677.666626595568,23,37158.39518125724
59673.78473171323,19192.806198850583,18,44786.95730724507
60410.06533127728,21423.003780088053,20,55370.44810531016
45768.56478970828,25458.99131750011,23,54935.78696075276
48226.421505476676,19647.919855402663,19,48527.93889296846
57907.48926171561,16417.282616436005,16,43491.83421063128
16460.31174526589,24833.458112557735,18,43543.638143343946
52469.13424577425,21732.16627152779,19,52791.180391989015
60680.038618152175,19808.537769610175,18,52906.92815867765
39608.5300417576,17913.401014292725,16,48071.32843012993
30864.528822125176,15396.441256605143,22,39919.63648496818
71428.83903229923,23118.418587609343,12,66576.3134886986
38144.026464809074,19717.0128590377,17,40408.747298383736
49371.575283273276,12363.575274473313,23,32708.054184475146
54665.34675374692,18776.412686539094,15,45065.89863488201
36354.13897625812,24624.67995704817,28,56950.03554474695
26372.09281203021,31316.022735769806,21,55870.34978771243
54218.284785439195,18706.878232419822,19,53907.5815081984
29125.858642786145,23886.718169275715,14,41274.63408602069
60118.03076260199,17996.580495765415,21,43645.70332934896
47757.50407141857,20527.112574183044,14,48250.44609546519
82212.07225290267,21619.694183220647,20,70843.31959199125
52143.26167199382,27042.89184796866,22,63404.4129528166
39282.49582544298,25619.524165914812,18,56870.58067897467
61846.19322774473,23101.73054293154,17,52228.388520227636
66130.05553859001,15914.107047381094,23,46435.42895101031
29826.667456656345,22506.520358728674,19,48324.55061427553
56479.89477197283,27545.53487880969,24,54351.569243491875
55169.86731793034,22819.821445691465,13,52139.97624104751
64516.57497277551,23495.41263044555,20,65500.95120474928
34621.55315237096,20734.733770678224,12,50014.68715809448
60813.93289267152,18433.129991846323,14,59446.44607162407
56191.50663905789,22689.721858128545,15,52355.857883602104
46376.56329630735,18972.410170904863,19,38983.73483183655
90090.0866563984,12161.023983343082,20,47311.57543833122
32184.830694673303,26773.345363403023,14,53327.37753976491
46363.09365370078,23347.135567323876,14,55995.75605735637
36572.48485822904,10170.556447136105,19,31106.622949629204
55075.53664367911,7712.107365194177,23,35101.75045946882
75596.14242351687,19042.635332482532,17,52760.87479685973
71487.19477695465,23061.67518836912,19,58193.94859301981
10581.488367457066,16989.196074289874,17,28450.57508530115
73688.28717235268,15513.950722171301,15,41884.187198720945
42502.04661957042,19255.25122924731,17,42759.914537661105
39511.67660253093,19255.664907092352,22,47008.4048254872
52240.66140983957,18821.619312380008,18,50466.984221334606
45714.88340924188,14231.952080764726,17,40354.00748445496
44938.790483339384,20855.80572118496,13,48313.58421241177
38985.89401259684,20044.809877324806,17,43076.41691539632
54814.25583357359,12502.395298640216,14,45544.00724079643
68267.28568682825,22385.66666996183,16,58088.180283887006
52187.76226424171,18119.528992721673,15,44908.0206181307
48511.35530127831,16027.631093956014,20,46410.42261765017
59282.571416505016,20863.278828475057,20,60797.3303461733
69015.18899361952,18443.493159526166,22,57011.168983362884
51917.3934932288,18161.179456335125,29,52694.18662755567
47599.79639290593,15905.180305743635,20,40576.38462434944
59495.93730747528,21348.787714997747,13,60723.559566943804
39698.53301505827,25972.96900284376,21,62050.94561477484
19205.956656774226,19625.42638661812,9,37792.84157101783
59172.85217593525,16646.357912629308,23,47465.43287442463
43721.0535820567,24336.307738372365,16,56722.76027021607
42067.73616858602,20368.168465667444,24,48338.64411889515
21467.610011070912,13053.111646918664,25,40765.1595336592
38787.52599967645,21074.6224080158,26,55462.43744750113
44702.78482440562,16603.76672077977,13,38840.49806676943
71605.49022103264,23858.160208237598,16,59566.64674859317
76300.1370079403,10287.499035469562,21,36777.40929563053
47280.29271828325,19417.80488432452,19,55311.57275211584
58222.916907418185,25581.31939604158,16,62528.503889392974
32787.377666011416,18229.62278936099,18,33647.41363903315
51872.472723563864,19330.023643182656,24,47116.26372189772
43839.08285043782,16357.913745690628,14,33421.31816096088
26322.802274113208,19083.861750657026,20,41677.33375646093
66974.56375551346,12951.065080961655,18,40721.11636344831
52984.54510552158,13847.587064690466,14,37818.89462564702
60398.413302261186,13539.993403661807,18,48835.24761187058
44138.025107593654,27099.499643042018,16,58560.13690900695
15336.957689377246,12533.043804463585,17,28168.672625196054
28603.761570402487,15951.812414024509,14,33562.444329397804
63700.66437197174,12246.397448912216,26,42553.169622379246
46325.050667548,27566.616926606126,17,61310.11958342305
59144.14376741382,17389.586658544893,23,56340.200390569495
43629.0902238553,12848.36343439404,19,37214.4589125066
51398.670107945974,16259.71522077314,13,40158.30941686084
50008.45460723864,15257.216386521693,29,45131.00751618406
36158.935590995,24547.00426516206,26,53442.56843499721
53906.71733846747,18860.03743357524,14,61461.37156661564
73148.92204489512,14125.992179563058,23,46665.86740503338
42615.720902940295,27127.325756993567,15,57435.03876716575
25076.772483854165,22776.940521798446,21,49791.129932796524
60798.34824651026,15565.287635668417,16,46219.20494200684
29434.299979533916,21969.542486968716,26,52424.60326913074
35233.35235806956,12286.848630700344,16,32977.961997250946
45893.19509420915,11228.042196055405,14,31769.413323753895
59467.986879716635,14232.872195272343,20,45735.1139250854
57273.390586911446,23815.33441344384,24,59494.53111490636
45190.14711338603,27439.706859012535,22,62845.558229269576
30228.38987613444,14570.06808219194,19,32610.328236816655
90239.14469313531,20202.091253280927,17,64008.23625821674
52752.76769654079,28490.162422067177,17,68878.17533321961
62300.490829791524,23772.218287607593,29,51982.36796517468
57259.556881430195,17094.717841732177,22,47582.9053588054
72563.15533502484,24559.34323898133,20,58851.41990092097
34078.26472768231,24461.892633356863,25,56373.640909387905
55474.3743062886,15772.772177888575,20,44828.96788801156
45197.307833702595,7995.417082780876,12,24908.30558199319
33732.90139669755,15849.950104043997,23,36135.51327981634
69539.92352274687,18842.98359098002,19,61792.67830519072
35845.81648807146,14036.549463563148,26,36319.65833081012
57243.134024194514,18125.275253251697,22,49084.53192492298
75292.86225703293,28573.273261773502,16,70775.30398925442
74970.52277125024,22094.36108824955,27,56287.3997100874
36160.92321615721,14152.104178464939,21,41105.15280833702
64614.61691139126,14006.44529917965,20,38730.63952176802
58857.86541284535,24595.582215925213,18,62032.68855459139
32302.67008730288,19160.566831494092,26,40505.98454908944
22162.70545894459,22190.276309803787,21,44103.73880961094
50094.50660361785,21739.58426541217,18,56651.03217656828
68136.37924653744,19675.694499512076,13,49163.95369438977
93648.65858939219,31930.219359933733,20,79005.92453727931
40913.2728974329,17800.389357605058,21,40831.27574878854
52731.48247331329,13486.670201814413,22,42578.44419168522
34405.6473617884,20811.471194330992,22,40438.93042888179
73804.97615057419,19882.99841107182,15,52516.943203526745
54822.948884650046,21767.567591669464,21,54828.71784763021
56597.71115613849,17760.664184179906,17,56968.83055978359
51945.155167293,17913.11992885961,13,46313.237594235856
37467.91152283216,26468.207686674512,22,54654.794607903474
63664.77739526001,24773.65810863291,22,59448.25682014847
65425.96756232533,18827.49342434016,19,61753.760277784
69224.2407707715,21774.215707915195,22,62428.44269498733
65889.58496642552,22200.539531969916,22,52043.55172995466
35707.192417129976,19688.0869529179,23,34884.41214963427
47067.94955601441,13430.494583185467,16,31498.613212513454
56482.63648319506,8297.796670954158,23,34821.48173126003
40570.33227385258,23451.439578465357,24,52556.56298686073
32856.69848709184,18032.426832208876,16,41194.568040012164
45787.64622574833,26969.02943705886,22,67291.74958058955
52294.802877846574,13090.752157249299,22,40520.386274317614
100145.80680323439,22145.010076988736,13,66556.97290198161
69437.84891201615,14117.748297247004,19,44834.671547815255
39262.16224518053,20934.261803877314,18,48522.70401533192
39052.25315397437,16985.090514393603,25,45502.94025478099
33969.74145737464,10284.891425271675,17,29286.774654819146
61321.70099979011,23531.1445353479,18,51421.616141742445
44274.39664670984,22102.99194391037,17,44873.856219038425
47979.13296325933,22470.626025138146,16,54095.75586510621
42820.1919015688,26387.69686528475,15,51068.59020123062
84417.54579322404,23887.475813476005,20,63900.661258949025
69541.23146289839,18051.98227976798,18,42460.03750656812
35067.61475024638,30170.996549847303,17,63857.01209894379
32873.8791499637,22967.413399184363,19,45253.822507006334
68124.1798023132,15017.192512818387,22,36852.66670158004
35704.995138010774,18563.648146522522,17,45279.66108384394
69721.2043696893,16786.41393468351,17,42470.085411483975
60916.03517496315,29433.003175508056,31,62785.70105499428
36195.38847645382,24763.895039845393,15,55030.41471947076
59808.635571112645,21359.43290915316,24,51719.615945481964
56114.881095629695,18031.55125292819,22,57279.862294967534
26282.496522078516,29939.78491105074,18,49517.57297483422
50083.682830846636,26152.207065911807,15,65462.18959537181
44669.94439875223,17771.114511069947,22,39423.45882808926
55519.513298658865,20497.712172694617,20,49675.195759417984
47514.0925918804,22709.461379335367,27,48697.113057726405
55639.37253675584,16103.214978235987,22,50592.76236149835
40732.08386436537,16202.904547694585,17,47561.159672037305
48224.633299912944,30113.450421976147,16,60776.714591137934
30197.02935243788,19720.094177669558,27,42650.09532541716
43969.55444536076,18385.640639295107,25,38150.86245356349
43676.41485111613,24116.485564227256,14,57888.25748468599
28430.576239456033,14740.472476664325,26,30959.40623391194
50917.09354179741,20077.02803645956,19,42768.61208278079
74299.53095961196,26570.00340219719,10,64087.54616470143
39350.004866506795,12262.889393373553,18,31333.974165468724
67480.28532214572,16711.13419616439,17,44996.39244691413
54268.45447984115,18807.942178077545,19,47452.879017172556
20574.694407153795,16213.44901294808,25,32084.558663886834
87005.06012900779,25786.53339240519,13,68164.40431086595
36288.609759678104,26203.052307040907,19,60134.9054368615
50339.471051414876,22268.209915122516,18,40204.08501507961
55756.08253579065,19575.433303130227,13,50361.38458349587
49490.177793952316,27946.577673125757,15,66419.59416736604
62272.62212628051,17930.55541351596,23,51881.473837520796
68395.7141059662,20673.95517887427,21,61978.613914176756
36454.46436756943,21216.67365625413,14,49096.532205324576
46659.95134297828,17697.781449306956,23,46630.03690248355
39900.61761401204,19018.131579224926,13,36109.9504367605
39807.37456232363,14543.220940179544,24,31211.041962499086
51674.522206950416,25722.575789577244,17,51761.46630438224
64929.439648031504,10127.9322468343,20,43830.91480477247
25742.359876170336,20337.693815291223,20,41181.696592952605
47728.83982236683,16394.998297805712,14,42889.23098745375
37306.217008105166,19207.856961617177,22,45976.74358467689
59440.96099788136,10019.406161529152,21,35796.33230875751
58030.773804228185,25410.02850340998,22,59594.12990565091
64715.226075586914,18283.341054809505,21,56532.24446287486
31187.313847783178,22941.109440223223,24,46325.56646977917
55184.64851338158,20095.630524732973,11,50332.013155717155
48822.75774523489,18975.295499819025,20,43691.67933267736
25070.168757603133,22054.377284516395,25,45092.60586536125
27239.2805382873,14072.96068267195,21,39182.21828046356
43136.23970919682,20044.099045874387,26,48226.962859404666
50022.67603710023,12902.400403660435,17,34788.56829542416
68158.35940566039,14865.32643975606,23,52624.37844892677
45466.22617345371,17332.239470225984,25,51134.7379477048
55489.06246787469,16269.83288013747,15,56516.73127903114
51310.60408204242,20950.730898198322,21,52464.72325780668
36079.553545325994,13093.854592867265,16,29215.849373328216
42828.4153139698,23152.577268541507,20,48124.88804855957
50379.492021219216,30929.331482558868,19,63599.67024599963
31409.952386025703,25085.749984424485,11,52373.37650166385
58636.84979453656,22183.264807297288,25,51180.569252813686
71687.38913034386,17171.184257718924,18,53714.905496482475
74028.91138377882,20902.195193141142,25,53056.335003598375
60352.20758119923,22809.44474107789,29,57044.84780595983
55079.17076516263,25602.556825982898,28,56134.035858354815
22131.29637356703,28499.02535442683,34,53373.313368447205
34778.59425844278,16940.10942085722,18,45643.36646504379
29349.161883548197,12260.008274402457,13,22497.214349863854
