transaction_amount,transaction_hour,transaction_type,device_type,location,failed_login_attempts,transactions_last_24h,account_age_days,is_fraud
2975.073318114288,0,Card,Android,Hyderabad,2,8,962,0
1735.1138937309852,12,Card,Desktop,Bangalore,7,28,366,0
1992.4316727519486,0,UPI,Android,Delhi,8,1,3153,0
5581.6178996425315,10,UPI,Android,Delhi,7,40,1261,1
6979.189368315386,5,NetBanking,iPhone,Delhi,1,30,3469,0
7840.977081105743,19,UPI,iPhone,Hyderabad,8,41,3131,1
7794.155159243709,2,UPI,Desktop,Delhi,5,38,1261,0
478.1847327015972,11,UPI,Desktop,Bangalore,1,11,3582,0
3410.2479828667797,4,Wallet,Android,Chennai,8,29,338,0
296.40853224368897,8,UPI,Android,Hyderabad,4,31,472,0
3987.3065784769647,11,Card,Android,Chennai,5,10,1439,0
2912.7763749364176,9,NetBanking,Android,Chennai,0,35,289,0
10933.093321104006,18,NetBanking,Desktop,Hyderabad,1,40,374,0
2160.9580973394254,4,NetBanking,iPhone,Hyderabad,0,29,3381,0
622.5298877622544,4,Wallet,Desktop,Delhi,3,37,1631,0
771.5382727105969,8,Card,Desktop,Bangalore,1,2,1146,0
7167.152735395469,19,UPI,Desktop,Hyderabad,0,48,2395,0
4814.528398740175,16,Card,iPhone,Chennai,2,1,2681,0
533.0435612269272,9,NetBanking,Desktop,Hyderabad,3,32,36,0
439.2776083430254,20,UPI,iPhone,Bangalore,3,24,725,0
6036.0423582654985,0,NetBanking,Android,Mumbai,2,2,1477,0
377.7304476289857,21,NetBanking,Desktop,Chennai,1,3,2507,0
8625.929269042907,15,NetBanking,Android,Mumbai,7,9,3298,0
6124.998765650025,14,Card,Android,Mumbai,9,49,891,1
424.2437529015603,22,Card,Android,Bangalore,1,24,2850,0
443.26933888903346,16,NetBanking,Desktop,Hyderabad,4,12,1401,0
21577.29281029046,19,NetBanking,Android,Mumbai,6,34,1597,1
2344.187912761448,12,UPI,Desktop,Delhi,8,34,1212,1
2315.2763023765624,0,NetBanking,Android,Hyderabad,2,23,1027,0
8377.877016413386,7,NetBanking,Desktop,Chennai,0,19,6,0
14710.82268981622,4,NetBanking,Desktop,Hyderabad,8,32,3476,1
21343.86969800992,5,NetBanking,Desktop,Bangalore,0,49,1796,1
6999.496150581709,22,Card,Android,Bangalore,7,28,2661,0
2360.104998095628,19,NetBanking,Desktop,Chennai,1,26,309,0
435.9699684897863,13,Wallet,Android,Chennai,6,49,2407,1
7506.212702273128,21,NetBanking,iPhone,Chennai,2,45,1863,0
4086.802037807465,22,Card,Android,Bangalore,5,12,3006,0
2760.1656265248685,10,Wallet,Android,Hyderabad,5,43,2556,0
11841.188377390452,5,Wallet,Desktop,Mumbai,3,31,2513,0
589.4010398594012,10,NetBanking,Android,Mumbai,7,11,676,0
3392.5255468647715,12,NetBanking,iPhone,Delhi,4,40,2850,0
57.09294716270834,11,Card,Desktop,Bangalore,6,4,518,0
3161.771847914631,21,Wallet,Android,Chennai,4,18,3047,0
289.75215532962886,1,Wallet,Android,Hyderabad,3,29,384,0
632.454979655856,20,Card,Desktop,Bangalore,5,47,3010,0
625.1311600372813,2,NetBanking,Desktop,Delhi,2,39,2538,0
5237.841932034858,22,UPI,Android,Mumbai,5,47,2587,0
6852.988587982364,3,UPI,Android,Hyderabad,5,31,2599,0
4377.768886014343,16,Wallet,Desktop,Mumbai,5,28,1513,0
16373.601045511885,21,Wallet,Desktop,Hyderabad,2,27,1331,0
2348.982889601336,5,NetBanking,iPhone,Chennai,7,30,1299,0
1682.3457871027936,6,UPI,iPhone,Hyderabad,3,49,608,0
10147.512690851148,14,Wallet,iPhone,Chennai,1,42,162,0
1265.410338659267,10,NetBanking,Desktop,Bangalore,6,11,601,0
16514.350531259555,23,UPI,Desktop,Mumbai,7,14,1271,0
61.14472179484654,2,Card,Desktop,Hyderabad,3,4,1560,0
17512.634614397408,5,Wallet,Android,Hyderabad,5,36,665,0
220.59499309250947,1,Card,Desktop,Delhi,7,1,2892,0
11088.606145800044,13,UPI,Android,Mumbai,4,44,862,0
3750.7162517469515,8,NetBanking,Desktop,Bangalore,8,39,2291,1
24784.143039630166,17,NetBanking,Desktop,Chennai,5,37,2078,1
383.30687977227467,18,UPI,Android,Bangalore,5,33,2040,0
4035.548318666744,11,Card,Desktop,Delhi,1,21,481,0
17417.876106280026,12,NetBanking,Desktop,Bangalore,6,24,221,0
3702.2196659052197,11,Wallet,Desktop,Chennai,8,40,3638,1
4963.141451905937,11,Card,iPhone,Mumbai,4,13,2419,0
5949.506190583871,17,Card,Desktop,Delhi,4,49,3150,0
3030.6387783847545,8,Wallet,Android,Hyderabad,4,34,2168,0
4938.37086504011,16,UPI,Android,Hyderabad,0,38,1817,0
4389.129309028778,20,NetBanking,Android,Mumbai,4,29,1773,0
11571.163847413238,15,Card,Desktop,Bangalore,9,36,510,1
232.55730871740488,16,NetBanking,Android,Hyderabad,7,40,1917,1
1649.2136294937923,20,NetBanking,iPhone,Delhi,2,47,2562,0
15019.980029304656,23,Card,Android,Chennai,8,5,1391,0
11048.379142267431,7,UPI,Desktop,Bangalore,8,20,3152,0
3040.8763097981,10,Card,iPhone,Chennai,5,29,3431,0
4839.665143694886,23,UPI,Android,Bangalore,3,11,191,0
1624.3670994756508,1,Wallet,iPhone,Delhi,3,8,1660,0
1042.0208071803224,7,UPI,Android,Chennai,0,28,1718,0
3115.2929940204936,11,UPI,Desktop,Delhi,9,49,1958,1
2179.767673083667,20,Card,iPhone,Chennai,4,41,1660,0
4381.218530033215,0,NetBanking,Android,Bangalore,4,18,3089,0
404.61142216592395,22,NetBanking,Android,Delhi,4,30,2079,0
18324.80061261284,12,UPI,iPhone,Bangalore,0,14,2945,0
21419.32787776269,21,UPI,iPhone,Bangalore,0,9,1158,0
5989.3194095639465,20,Card,iPhone,Chennai,9,10,1247,0
3840.3921720604494,16,UPI,iPhone,Chennai,1,25,1094,0
1851.8965077718,13,Card,Android,Delhi,0,27,1828,0
8404.535837439984,13,Wallet,Android,Hyderabad,7,2,2440,0
5771.647918244078,15,UPI,Android,Mumbai,3,3,1117,0
887.3682705024419,16,Wallet,Desktop,Chennai,5,29,1097,0
12091.505459995637,5,UPI,iPhone,Bangalore,7,37,2006,1
8644.972556836357,6,UPI,Android,Mumbai,4,27,1162,0
14958.692625167181,0,Wallet,iPhone,Delhi,5,4,24,0
6468.020020980672,14,Wallet,iPhone,Mumbai,3,35,2495,0
4752.0200979568635,19,Card,Android,Mumbai,5,27,168,0
2708.5125329655666,20,Card,iPhone,Hyderabad,5,19,2818,0
13495.091807735591,17,Wallet,iPhone,Hyderabad,2,10,1300,0
10051.9619002346,12,UPI,iPhone,Mumbai,3,26,2001,0
231.36469326561394,23,Card,iPhone,Hyderabad,5,7,289,0
133.60408433255682,1,UPI,iPhone,Hyderabad,7,27,1038,0
2361.7388079163143,18,NetBanking,Android,Mumbai,6,30,1504,0
8318.238614980432,14,Card,Android,Chennai,3,12,2486,0
21821.377341100837,11,Card,iPhone,Hyderabad,2,40,2103,1
815.0475496723984,14,Card,iPhone,Mumbai,7,5,3365,0
4508.620651078679,17,NetBanking,iPhone,Chennai,5,13,728,0
2397.3684987904808,13,Wallet,Desktop,Hyderabad,7,41,3433,1
17518.542771879813,5,UPI,iPhone,Mumbai,8,4,2132,0
9229.566037168173,11,NetBanking,Desktop,Hyderabad,8,2,369,0
9110.950232349287,19,Wallet,Desktop,Chennai,9,37,1185,1
3162.0778556988676,22,Card,Desktop,Mumbai,8,34,896,1
2679.174681636745,5,Wallet,Android,Chennai,9,6,2354,0
1596.944460750306,8,Wallet,Desktop,Bangalore,0,26,1500,0
290.13481922418106,3,Wallet,iPhone,Delhi,2,11,1483,0
10002.13070001655,16,UPI,iPhone,Bangalore,8,42,1764,1
8380.587196249615,1,Wallet,Android,Hyderabad,3,1,710,0
40862.22798909042,15,Wallet,Android,Chennai,9,34,200,1
28474.367003721665,23,Wallet,iPhone,Mumbai,1,21,335,0
4053.2579632069696,13,Wallet,Android,Chennai,0,10,3414,0
7326.415451031304,7,NetBanking,Android,Hyderabad,4,5,179,0
14480.85841437218,13,NetBanking,Desktop,Mumbai,3,26,450,0
9473.860073546228,1,Wallet,Desktop,Bangalore,4,44,1725,0
1420.7622229057326,15,Wallet,Android,Chennai,4,19,1180,0
2994.1341369993224,3,Wallet,iPhone,Delhi,7,21,740,0
691.4817215654433,0,Card,Desktop,Hyderabad,5,34,868,0
15401.118932208545,22,Wallet,iPhone,Hyderabad,2,29,3244,0
4659.23851294309,19,Wallet,Android,Chennai,8,38,978,1
1298.0186270924185,13,NetBanking,iPhone,Bangalore,7,15,1420,0
5569.1476958662515,7,NetBanking,iPhone,Bangalore,8,40,1235,1
4813.352173715359,2,NetBanking,iPhone,Delhi,3,16,3641,0
2217.10231148553,4,UPI,iPhone,Delhi,7,18,666,0
602.6956069923464,5,Card,Android,Chennai,2,49,2073,0
5567.20641759551,21,Wallet,Android,Mumbai,4,1,2524,0
3673.0521209301887,7,NetBanking,Desktop,Bangalore,6,11,783,0
7399.035404802576,5,UPI,Desktop,Mumbai,0,36,202,0
3671.5493021175753,5,Wallet,Desktop,Mumbai,0,32,610,0
9558.85055654242,3,Wallet,Desktop,Chennai,2,28,2637,0
4013.7705951074377,6,NetBanking,iPhone,Delhi,3,6,1488,0
4115.572904900736,23,Wallet,Desktop,Mumbai,0,7,437,0
10463.793216148857,18,Wallet,Desktop,Chennai,7,40,872,1
2583.236569940585,6,Wallet,iPhone,Delhi,1,24,3551,0
719.4397769514948,2,NetBanking,Android,Mumbai,4,10,3441,0
146.02510716047342,7,UPI,Desktop,Mumbai,5,30,3451,0
7035.287263312928,0,Wallet,Android,Delhi,5,17,2159,0
4841.994835303398,0,UPI,Desktop,Delhi,5,44,123,0
6088.326738989383,13,Wallet,Android,Hyderabad,0,8,2102,0
1197.4074674672174,5,NetBanking,Desktop,Hyderabad,2,12,1495,0
733.0627561413933,9,UPI,Android,Chennai,2,26,3278,0
73.25738132834391,13,NetBanking,Android,Chennai,7,17,2215,0
2158.4363075753463,3,Card,Desktop,Bangalore,5,35,990,0
4456.986878324723,5,Wallet,Android,Hyderabad,1,46,2483,0
2489.9093378057537,15,Card,Desktop,Delhi,0,44,960,0
2876.597814142156,20,Card,Desktop,Hyderabad,3,5,2649,0
11725.307614907208,0,Card,iPhone,Chennai,0,45,1035,0
2140.5130721255587,5,Wallet,Desktop,Chennai,4,11,1407,0
3607.6251403616056,8,NetBanking,Desktop,Chennai,7,16,3546,0
7654.358688598508,14,Card,Desktop,Delhi,9,42,509,1
2525.4006564958986,11,UPI,Desktop,Mumbai,1,30,564,0
4865.452376765426,2,Wallet,iPhone,Chennai,7,40,725,1
9915.703218421533,10,NetBanking,iPhone,Hyderabad,7,6,3126,0
14930.952076873338,14,NetBanking,iPhone,Mumbai,5,20,247,0
795.4093965741798,2,Card,iPhone,Hyderabad,7,20,2629,0
13058.313815210395,13,Wallet,Android,Chennai,1,24,1543,0
3387.513904977653,1,Card,Desktop,Delhi,6,27,2188,0
1493.6772717569788,3,UPI,iPhone,Mumbai,7,3,871,0
3072.9348368534875,18,NetBanking,Desktop,Mumbai,3,24,405,0
19568.265487902958,11,NetBanking,iPhone,Chennai,8,10,2554,0
3392.4564633367986,1,Wallet,Desktop,Chennai,5,25,1248,0
1993.080160502499,16,NetBanking,Android,Chennai,2,28,2629,0
5017.431369788298,2,Wallet,iPhone,Bangalore,3,18,2395,0
1373.1423385780147,9,Card,Android,Delhi,3,42,863,0
394.4765248811752,15,UPI,Android,Delhi,0,45,2422,0
689.8760985620793,21,Wallet,Desktop,Chennai,9,14,1228,0
685.0921203350356,8,Card,iPhone,Bangalore,0,1,633,0
823.7995077833649,10,UPI,Android,Chennai,0,20,2340,0
747.3003303375827,20,NetBanking,Desktop,Chennai,3,47,2325,0
5120.420255379032,14,UPI,Desktop,Delhi,0,25,3381,0
1003.7317851724081,2,UPI,Desktop,Bangalore,5,12,254,0
2120.696578974026,15,UPI,Android,Delhi,1,48,2047,0
11354.870625641788,20,NetBanking,Desktop,Chennai,0,39,659,0
3211.905708232968,20,Wallet,Desktop,Hyderabad,6,46,2051,1
5506.445418261903,20,Wallet,Desktop,Mumbai,5,9,1212,0
945.6425855660824,11,UPI,Android,Chennai,0,9,3409,0
1067.7549049754753,22,Card,Desktop,Bangalore,9,42,3422,1
208.63606358782653,4,Card,Android,Hyderabad,8,41,1124,1
925.2367203279044,6,UPI,Desktop,Bangalore,5,25,457,0
1632.7405931557275,8,UPI,Android,Chennai,1,30,2466,0
974.0590874155397,20,Card,Android,Chennai,6,48,2205,1
464.42953930183785,17,UPI,iPhone,Mumbai,2,40,2250,0
642.7810674667627,20,UPI,iPhone,Bangalore,6,28,884,0
3088.1467168268955,7,Wallet,iPhone,Hyderabad,8,2,697,0
1155.4610317254828,11,Wallet,Android,Mumbai,4,25,329,0
2264.9055775545926,19,UPI,Desktop,Bangalore,0,18,2088,0
3500.0259235716517,1,UPI,Desktop,Chennai,4,24,1330,0
5862.287170062711,9,NetBanking,Android,Mumbai,7,18,715,0
200.52865050007713,18,Wallet,Desktop,Chennai,7,27,2195,0
8032.471219130598,8,UPI,Android,Delhi,2,44,242,0
4942.968451836482,23,NetBanking,Desktop,Delhi,3,35,179,0
426.4771518816713,7,NetBanking,Android,Mumbai,7,34,1073,1
10340.673492440454,23,NetBanking,iPhone,Mumbai,7,38,2228,1
12683.46773189464,23,NetBanking,iPhone,Bangalore,6,6,1915,0
315.11413780081705,23,Wallet,Desktop,Hyderabad,5,49,2710,0
1620.884215643254,0,NetBanking,Desktop,Hyderabad,3,16,2929,0
8204.675916133212,5,Wallet,Desktop,Delhi,9,23,3006,0
6896.786201071542,11,NetBanking,Desktop,Delhi,8,28,751,0
1019.8981603090024,23,NetBanking,iPhone,Delhi,1,13,1340,0
1174.4951559076662,18,Card,iPhone,Chennai,1,12,1744,0
2313.9255501218486,16,Wallet,Android,Hyderabad,0,11,2257,0
3313.312823343072,1,Card,Desktop,Mumbai,2,47,3560,0
4815.00917029276,10,Card,iPhone,Delhi,2,49,3319,0
2301.562815001756,17,NetBanking,Android,Bangalore,3,22,3591,0
3104.455546104588,22,Wallet,Android,Mumbai,2,31,2679,0
6881.1447019492125,21,UPI,Android,Mumbai,9,27,1461,0
186.86476160739232,10,NetBanking,iPhone,Mumbai,5,27,2591,0
1454.6831094119862,17,Wallet,Android,Hyderabad,8,40,349,1
6247.459374780129,7,Card,Desktop,Delhi,7,26,519,0
11278.833771653068,14,Wallet,Android,Bangalore,5,7,387,0
3583.8955610420044,8,NetBanking,Android,Chennai,7,11,1305,0
3797.6475117653445,14,Wallet,iPhone,Bangalore,7,22,1442,0
566.8066927033169,6,Card,Android,Bangalore,9,40,801,1
2965.716230417754,19,Wallet,iPhone,Bangalore,5,19,607,0
3803.03399527645,12,Wallet,iPhone,Chennai,1,38,344,0
1388.4640163032666,12,Card,Desktop,Bangalore,4,20,1918,0
1568.3730593927191,0,NetBanking,Android,Bangalore,3,19,3110,0
2368.32492401236,19,UPI,Desktop,Delhi,5,19,366,0
101.37680375157257,3,Card,Desktop,Delhi,1,36,381,0
1943.6238062806788,23,Card,Android,Delhi,3,47,3198,0
1187.7846781181493,3,NetBanking,Android,Mumbai,7,27,1796,0
1983.7461511599133,3,NetBanking,iPhone,Bangalore,0,17,3248,0
637.8155164239063,12,Wallet,Android,Hyderabad,2,18,985,0
11060.399499715124,1,Card,iPhone,Hyderabad,3,20,1125,0
4501.994069397799,22,Wallet,Desktop,Hyderabad,1,44,491,0
5683.164789465158,14,Wallet,Desktop,Chennai,1,42,2241,0
7783.5451618889565,3,NetBanking,iPhone,Delhi,5,41,2129,0
3450.1821092444256,5,NetBanking,Android,Delhi,5,8,878,0
454.66047258727923,2,Wallet,Android,Delhi,2,40,1479,0
3851.2918164741127,6,Card,iPhone,Chennai,7,11,1358,0
4419.615289356868,5,Card,Desktop,Bangalore,2,30,3645,0
6841.083244042046,2,Wallet,iPhone,Mumbai,1,12,129,0
2825.1732469149106,3,UPI,Android,Delhi,4,23,3078,0
682.4233336465611,9,UPI,Android,Bangalore,6,6,2027,0
1668.8109013085195,20,NetBanking,iPhone,Hyderabad,0,35,3530,0
2255.5741273731173,8,Card,Android,Mumbai,1,15,21,0
5191.123058109308,5,Wallet,Desktop,Hyderabad,1,38,3267,0
4228.908606007098,19,Wallet,iPhone,Bangalore,7,28,2899,0
2201.033798259031,10,Card,Desktop,Bangalore,9,7,28,0
21530.97886084906,6,NetBanking,Desktop,Hyderabad,5,6,2498,0
4654.165042336046,17,NetBanking,iPhone,Mumbai,3,27,923,0
1353.9726437839997,3,UPI,iPhone,Hyderabad,3,2,3564,0
536.7150231244343,4,Card,Android,Hyderabad,4,6,2976,0
829.4414629491293,3,Card,Android,Hyderabad,2,32,652,0
1411.5342469757047,3,Wallet,iPhone,Mumbai,3,29,833,0
875.8243747714702,12,Card,iPhone,Chennai,3,34,1454,0
1032.458727272902,15,UPI,Android,Mumbai,6,1,2283,0
1678.0292410772327,13,Card,Android,Hyderabad,6,15,2472,0
952.012168314435,10,Wallet,Android,Delhi,0,10,2653,0
11353.757246779576,1,UPI,iPhone,Delhi,2,10,1161,0
418.1785629600008,21,Wallet,iPhone,Bangalore,8,10,2130,0
3717.061750563513,13,Card,Android,Chennai,5,37,2366,0
2641.5277824465115,23,NetBanking,Desktop,Bangalore,5,32,2413,0
20193.210830079603,23,Card,Desktop,Bangalore,3,36,765,1
594.1367284870245,6,Card,Android,Delhi,9,25,740,0
2536.289968712152,10,Wallet,iPhone,Mumbai,8,15,400,0
17445.298320633574,3,NetBanking,iPhone,Bangalore,2,9,1891,0
10031.220309840774,6,Card,Desktop,Bangalore,7,16,2404,0
8493.315170180897,15,UPI,Android,Chennai,5,41,1476,0
1491.3754176675232,5,UPI,Desktop,Delhi,1,19,936,0
936.9976639324377,5,Wallet,Desktop,Mumbai,2,46,235,0
5522.797993408918,1,Wallet,Android,Chennai,0,44,35,0
13251.925474799777,23,NetBanking,Desktop,Mumbai,2,12,639,0
4068.252109523711,7,Wallet,iPhone,Mumbai,3,35,339,0
4238.637807292933,6,NetBanking,Desktop,Bangalore,5,43,3526,0
1642.3751540532542,23,Card,Android,Chennai,9,5,1503,0
7337.3687920604425,13,UPI,iPhone,Bangalore,6,38,1883,1
1035.3899107303541,8,UPI,iPhone,Hyderabad,2,6,3331,0
1955.4390655961631,14,UPI,Desktop,Mumbai,6,14,3125,0
2770.7227503491526,21,Wallet,iPhone,Chennai,3,48,2491,0
3542.4248132234925,17,Wallet,Android,Delhi,0,12,420,0
1388.0629178480292,11,Card,Desktop,Bangalore,0,22,706,0
609.9163607206772,22,Wallet,iPhone,Hyderabad,7,45,752,1
4715.998287146783,18,NetBanking,Android,Hyderabad,9,41,249,1
1702.8168421827088,12,UPI,Desktop,Hyderabad,6,4,2341,0
4352.265341462218,6,Card,Android,Bangalore,3,43,207,0
838.323763853399,9,NetBanking,iPhone,Delhi,0,18,1125,0
3280.606890142638,9,NetBanking,Desktop,Chennai,5,31,1239,0
3802.736240645389,1,Wallet,Desktop,Mumbai,9,35,3372,1
266.07325728560664,13,Wallet,iPhone,Delhi,6,4,1600,0
2051.9180069021163,12,UPI,Android,Bangalore,5,9,435,0
721.746634159658,21,Card,iPhone,Chennai,5,45,239,0
327.3612938626244,5,NetBanking,Desktop,Mumbai,7,15,1148,0
23006.006556976623,8,Wallet,Desktop,Chennai,5,42,518,1
1945.6501125971013,12,Wallet,iPhone,Mumbai,1,21,2785,0
8300.353068849494,8,Card,Android,Mumbai,6,32,149,1
1469.444171467007,12,Card,iPhone,Hyderabad,9,9,2105,0
5720.706755101758,4,Wallet,Android,Bangalore,3,48,2204,0
7140.331114141043,13,Wallet,Android,Delhi,2,32,536,0
4527.232970845699,4,UPI,Desktop,Hyderabad,7,16,2163,0
3189.283220226359,8,Card,Android,Hyderabad,9,45,2652,1
2653.7890675268886,7,NetBanking,Desktop,Chennai,4,5,2379,0
2145.216508519874,6,Wallet,Android,Mumbai,3,42,1215,0
13262.780241103905,7,Wallet,Android,Mumbai,3,31,3606,0
8878.03535570899,21,Wallet,Desktop,Chennai,4,25,366,0
16765.88194707846,2,Wallet,Android,Bangalore,3,1,3566,0
663.6427091805277,22,UPI,iPhone,Mumbai,2,3,3618,0
6562.7568173025375,23,Card,Android,Hyderabad,3,21,1273,0
13930.636326306203,14,Wallet,Desktop,Hyderabad,9,28,2934,0
999.7790485039884,7,Card,Desktop,Mumbai,4,3,3109,0
344.0515873624843,0,NetBanking,iPhone,Mumbai,1,42,2345,0
6756.9657659431105,6,NetBanking,Android,Bangalore,6,32,465,1
4272.1357209933485,18,NetBanking,iPhone,Mumbai,4,32,2035,0
9220.385706607389,1,NetBanking,Android,Bangalore,8,49,2895,1
752.791232070963,13,Card,iPhone,Hyderabad,5,30,1245,0
7930.25055515934,17,NetBanking,Desktop,Bangalore,0,13,2786,0
1125.8988653351148,14,NetBanking,Desktop,Mumbai,8,34,2921,1
893.57599482759,13,Wallet,iPhone,Delhi,4,48,811,0
897.2232827997535,23,Wallet,Android,Mumbai,8,4,1814,0
8425.516412820043,18,Wallet,Android,Delhi,0,18,1883,0
5471.068195079844,18,UPI,Desktop,Hyderabad,1,32,2534,0
3701.879781730222,21,Wallet,Android,Chennai,2,14,399,0
2222.307008390341,16,NetBanking,iPhone,Hyderabad,4,32,3605,0
10486.013336471662,21,Card,iPhone,Hyderabad,5,6,1076,0
2491.5637484872245,18,NetBanking,Android,Hyderabad,4,43,2820,0
8480.413314240348,15,Card,Desktop,Bangalore,0,17,3503,0
2891.374405569402,19,NetBanking,Desktop,Hyderabad,3,8,2962,0
2365.5978290886856,18,UPI,Desktop,Chennai,5,35,1863,0
3105.805299498013,0,Wallet,Desktop,Mumbai,3,24,3280,0
1793.2263771532103,18,NetBanking,Desktop,Delhi,3,3,886,0
6883.886564684697,6,Wallet,iPhone,Hyderabad,4,17,1443,0
3493.01407847798,22,UPI,Android,Delhi,7,36,1484,1
1321.2126549853263,10,UPI,iPhone,Hyderabad,4,40,2567,0
11491.699247752918,4,Wallet,Desktop,Bangalore,6,17,3241,0
2421.6587117935564,16,Wallet,Desktop,Delhi,7,30,1674,0
3921.411910888817,10,Card,Android,Hyderabad,5,25,2750,0
11847.478043548132,23,Wallet,Android,Hyderabad,5,22,1985,0
4893.996519286654,7,Wallet,Android,Chennai,1,37,1164,0
621.5730792888987,9,Card,iPhone,Chennai,9,11,2395,0
14053.083419661045,11,NetBanking,Android,Chennai,4,12,1692,0
4940.384644674131,9,Card,iPhone,Bangalore,0,21,58,0
2039.131577756547,12,NetBanking,Desktop,Delhi,8,15,658,0
749.8841030821291,17,NetBanking,iPhone,Bangalore,6,12,3521,0
7900.006978401335,9,NetBanking,Android,Mumbai,1,22,3257,0
4838.877537814262,18,Card,iPhone,Hyderabad,5,39,2226,0
3812.069290245141,19,Card,iPhone,Hyderabad,9,35,1511,1
11216.516652682227,16,UPI,iPhone,Hyderabad,8,42,2513,1
7769.95006848036,19,NetBanking,Android,Chennai,4,16,1151,0
822.4566006317044,15,Card,iPhone,Hyderabad,2,33,1069,0
1867.8127569790024,4,UPI,Android,Chennai,9,43,2238,1
1428.3480927441897,2,NetBanking,iPhone,Mumbai,3,49,1386,0
6811.8403093420575,14,Card,iPhone,Bangalore,2,14,2414,0
170.53769928918965,1,Card,iPhone,Bangalore,0,18,2241,0
4218.567781930715,12,Card,Android,Bangalore,9,44,2615,1
7187.068579298894,21,Wallet,Android,Chennai,6,16,2342,0
10468.336721929689,7,UPI,Android,Delhi,7,40,772,1
2093.3729677254637,22,Card,Desktop,Delhi,1,3,3059,0
8609.039817705016,16,Wallet,Android,Mumbai,7,43,2575,1
586.2194254938867,3,UPI,iPhone,Delhi,8,26,2197,0
9368.719786058438,18,UPI,Desktop,Mumbai,6,15,2197,0
681.8981526403542,21,Wallet,Android,Hyderabad,0,36,2299,0
2531.5731560493214,8,UPI,Android,Bangalore,3,27,2483,0
7980.0268166324495,22,Wallet,Desktop,Chennai,6,48,2262,1
812.1089496020809,14,NetBanking,Desktop,Mumbai,5,17,620,0
1301.9651122237547,8,Card,Android,Chennai,7,14,1998,0
6405.215488224527,23,Wallet,Desktop,Chennai,5,2,2083,0
6365.480859958473,20,UPI,iPhone,Bangalore,9,27,2429,0
5124.221043686954,8,UPI,iPhone,Hyderabad,5,47,772,0
5920.008545438084,13,NetBanking,iPhone,Hyderabad,9,24,2275,0
3912.345505978191,22,NetBanking,Android,Delhi,5,40,2268,0
1450.4184962970496,20,NetBanking,iPhone,Hyderabad,6,45,1164,1
2120.915968966317,15,NetBanking,Desktop,Bangalore,4,35,3638,0
1002.0063725826592,23,NetBanking,iPhone,Chennai,8,4,2846,0
11954.380696618258,22,Card,Desktop,Mumbai,6,26,2313,0
4378.045273182993,16,Wallet,iPhone,Mumbai,0,36,787,0
2561.228297395112,12,NetBanking,Desktop,Hyderabad,8,4,336,0
3099.5375316058166,8,NetBanking,iPhone,Delhi,5,34,961,0
14714.118684986055,14,Card,iPhone,Mumbai,7,13,1581,0
832.3477506425033,6,Wallet,iPhone,Delhi,8,40,3351,1
4412.22304554277,0,NetBanking,Desktop,Mumbai,1,41,2380,0
3524.9722039658864,0,Wallet,Desktop,Delhi,1,1,773,0
4726.721590015363,4,Wallet,iPhone,Delhi,4,1,724,0
91.38090203248618,23,Card,Desktop,Chennai,4,9,1219,0
10283.467612703484,8,Card,Desktop,Bangalore,9,11,631,0
13449.94268345626,11,NetBanking,Android,Mumbai,9,16,706,0
4163.577319716988,5,UPI,iPhone,Hyderabad,1,29,1067,0
5964.353702629791,12,Card,Desktop,Bangalore,9,36,980,1
12787.346789228131,7,Wallet,Desktop,Chennai,3,15,1282,0
6141.987266962591,14,Wallet,Desktop,Chennai,8,39,2736,1
827.5525456206086,5,NetBanking,Desktop,Chennai,3,2,442,0
4293.510749262801,5,NetBanking,Android,Hyderabad,0,10,1320,0
4666.104285170075,3,NetBanking,Desktop,Mumbai,4,49,611,0
2759.3725196141054,10,Wallet,Desktop,Mumbai,1,11,2485,0
6667.451519416961,20,Card,Android,Delhi,5,30,1732,0
13618.384428812373,17,UPI,iPhone,Delhi,0,23,959,0
12989.381065270587,2,Card,iPhone,Delhi,6,22,1653,0
2996.821481518088,2,UPI,Android,Hyderabad,6,42,1700,1
600.8935227589209,11,Card,iPhone,Bangalore,3,36,902,0
20945.869945603532,20,NetBanking,iPhone,Mumbai,8,29,1422,1
9128.590554092214,20,Wallet,Android,Delhi,2,45,3197,0
